display_name,cited_by_count,h_index,works_count,country_code,id,works_api_url
Satyen Kale,9385.0,39.0,144.0,US,https://openalex.org/A5114021051,https://api.openalex.org/works?filter=author.id:A5114021051
Çaǧlar Gülçehre,51132.0,45.0,121.0,US,https://openalex.org/A5041145688,https://api.openalex.org/works?filter=author.id:A5041145688
Michael K. Suvak,5423.0,41.0,120.0,US,https://openalex.org/A5068959525,https://api.openalex.org/works?filter=author.id:A5068959525
Dennis L. Chao,4234.0,32.0,95.0,US,https://openalex.org/A5048216017,https://api.openalex.org/works?filter=author.id:A5048216017
Aranka Anema,3164.0,29.0,80.0,US,https://openalex.org/A5108397023,https://api.openalex.org/works?filter=author.id:A5108397023
Eli Tsukayama,5036.0,31.0,69.0,US,https://openalex.org/A5075609221,https://api.openalex.org/works?filter=author.id:A5075609221
Lukas Zenk,665.0,13.0,54.0,AT,https://openalex.org/A5067136327,https://api.openalex.org/works?filter=author.id:A5067136327
Pauline Aarts,1212.0,17.0,46.0,NL,https://openalex.org/A5035768079,https://api.openalex.org/works?filter=author.id:A5035768079
Danne C. Elbers,88.0,5.0,40.0,US,https://openalex.org/A5059729548,https://api.openalex.org/works?filter=author.id:A5059729548
Imrul Kayes,434.0,8.0,29.0,BD,https://openalex.org/A5103241665,https://api.openalex.org/works?filter=author.id:A5103241665
Giovanni Francesco Massari,385.0,9.0,27.0,IT,https://openalex.org/A5027326281,https://api.openalex.org/works?filter=author.id:A5027326281
Flavia Sparacino,841.0,13.0,27.0,US,https://openalex.org/A5064399748,https://api.openalex.org/works?filter=author.id:A5064399748
Maartje ter Hoeve,551.0,8.0,26.0,NL,https://openalex.org/A5017591085,https://api.openalex.org/works?filter=author.id:A5017591085
Ilona Murynets,222.0,8.0,16.0,US,https://openalex.org/A5028210590,https://api.openalex.org/works?filter=author.id:A5028210590
Paul Baltescu,106.0,4.0,9.0,GB,https://openalex.org/A5091447107,https://api.openalex.org/works?filter=author.id:A5091447107
Gail Lavinder,132.0,2.0,2.0,US,https://openalex.org/A5056399330,https://api.openalex.org/works?filter=author.id:A5056399330
Lisa X. Jing,255.0,1.0,1.0,US,https://openalex.org/A5040936014,https://api.openalex.org/works?filter=author.id:A5040936014
Meryl Gabeler,70.0,1.0,1.0,US,https://openalex.org/A5044802466,https://api.openalex.org/works?filter=author.id:A5044802466
Alberto Del Bimbo,16071.0,56.0,895.0,IT,https://openalex.org/A5081506611,https://api.openalex.org/works?filter=author.id:A5081506611
Jonathan D. Cohen,113317.0,124.0,616.0,US,https://openalex.org/A5088141761,https://api.openalex.org/works?filter=author.id:A5088141761
Ning Zhang,17530.0,67.0,598.0,CN,https://openalex.org/A5017296453,https://api.openalex.org/works?filter=author.id:A5017296453
Daniel Kahneman,373406.0,156.0,388.0,US,https://openalex.org/A5111995000,https://api.openalex.org/works?filter=author.id:A5111995000
L.R. Carley,7972.0,44.0,260.0,US,https://openalex.org/A5083212338,https://api.openalex.org/works?filter=author.id:A5083212338
Lillian Lee,38607.0,47.0,245.0,GB,https://openalex.org/A5076876084,https://api.openalex.org/works?filter=author.id:A5076876084
Gobinda Chowdhury,4944.0,32.0,223.0,US,https://openalex.org/A5052211345,https://api.openalex.org/works?filter=author.id:A5052211345
Bongshin Lee,9102.0,50.0,219.0,US,https://openalex.org/A5065644953,https://api.openalex.org/works?filter=author.id:A5065644953
Predrag Klasnja,9201.0,39.0,178.0,US,https://openalex.org/A5002925901,https://api.openalex.org/works?filter=author.id:A5002925901
Nicole B. Ellison,45793.0,59.0,171.0,US,https://openalex.org/A5015041288,https://api.openalex.org/works?filter=author.id:A5015041288
Zachary A. Pardos,3086.0,27.0,152.0,US,https://openalex.org/A5021273980,https://api.openalex.org/works?filter=author.id:A5021273980
Kyungsik Han,2007.0,23.0,146.0,KR,https://openalex.org/A5066977998,https://api.openalex.org/works?filter=author.id:A5066977998
Emma Murphy,1000.0,16.0,140.0,IE,https://openalex.org/A5078902586,https://api.openalex.org/works?filter=author.id:A5078902586
Alex Pentland,3698.0,28.0,136.0,US,https://openalex.org/A5111367077,https://api.openalex.org/works?filter=author.id:A5111367077
Shelley Channon,6351.0,45.0,110.0,GB,https://openalex.org/A5005005137,https://api.openalex.org/works?filter=author.id:A5005005137
Nikhil Naik,5529.0,28.0,84.0,IN,https://openalex.org/A5081479937,https://api.openalex.org/works?filter=author.id:A5081479937
Jorge Peña,1877.0,21.0,69.0,US,https://openalex.org/A5050365567,https://api.openalex.org/works?filter=author.id:A5050365567
Ilir Jusufi,1218.0,13.0,54.0,SE,https://openalex.org/A5082739993,https://api.openalex.org/works?filter=author.id:A5082739993
Robert J. Sternberg,104428.0,161.0,1807.0,US,https://openalex.org/A5049597789,https://api.openalex.org/works?filter=author.id:A5049597789
Jing Wang,2329.0,27.0,307.0,CN,https://openalex.org/A5100740128,https://api.openalex.org/works?filter=author.id:A5100740128
Stephanie L. Smith,944.0,14.0,38.0,CA,https://openalex.org/A5101646304,https://api.openalex.org/works?filter=author.id:A5101646304
Uri Hasson,23816.0,68.0,222.0,US,https://openalex.org/A5067264638,https://api.openalex.org/works?filter=author.id:A5067264638
Eric Jang,6070.0,20.0,33.0,US,https://openalex.org/A5083516691,https://api.openalex.org/works?filter=author.id:A5083516691
Philipp Schmid,4849.0,23.0,206.0,NL,https://openalex.org/A5043862617,https://api.openalex.org/works?filter=author.id:A5043862617
Maurice Jakesch,465.0,8.0,21.0,US,https://openalex.org/A5012027621,https://api.openalex.org/works?filter=author.id:A5012027621
Yoon-Joo Lee,1163.0,18.0,169.0,KR,https://openalex.org/A5009813956,https://api.openalex.org/works?filter=author.id:A5009813956
Idan Amit,181.0,5.0,15.0,IL,https://openalex.org/A5109440792,https://api.openalex.org/works?filter=author.id:A5109440792
Gregory R. Wagner,58281.0,49.0,155.0,US,https://openalex.org/A5064406067,https://api.openalex.org/works?filter=author.id:A5064406067
Kerstin Press,225.0,6.0,12.0,CH,https://openalex.org/A5001238720,https://api.openalex.org/works?filter=author.id:A5001238720
Samuel M. McClure,15389.0,47.0,105.0,US,https://openalex.org/A5109045707,https://api.openalex.org/works?filter=author.id:A5109045707
Prathamesh Kulkarni,100.0,2.0,6.0,US,https://openalex.org/A5058098939,https://api.openalex.org/works?filter=author.id:A5058098939
Saiph Savage,1662.0,20.0,103.0,MX,https://openalex.org/A5085864488,https://api.openalex.org/works?filter=author.id:A5085864488
Tomohiro Tsuchiya,17.0,1.0,1.0,JP,https://openalex.org/A5019847516,https://api.openalex.org/works?filter=author.id:A5019847516
Christine Ogan,2095.0,20.0,96.0,US,https://openalex.org/A5108105534,https://api.openalex.org/works?filter=author.id:A5108105534
Werner Schultink,3669.0,34.0,94.0,US,https://openalex.org/A5018634475,https://api.openalex.org/works?filter=author.id:A5018634475
Paolo Bajardi,3011.0,21.0,62.0,IT,https://openalex.org/A5070491108,https://api.openalex.org/works?filter=author.id:A5070491108
