id,publication_year,cited_by_count,author_ids
https://openalex.org/W2796416037,2018,31,"['https://openalex.org/A5053666856', 'https://openalex.org/A5029904389', 'https://openalex.org/A5055652750', 'https://openalex.org/A5072943597', 'https://openalex.org/A5112241539', 'https://openalex.org/A5108531169', 'https://openalex.org/A5020563993', 'https://openalex.org/A5021090586']"
https://openalex.org/W2117647039,2014,30,"['https://openalex.org/A5103546664', 'https://openalex.org/A5077360573', 'https://openalex.org/A5021090586', 'https://openalex.org/A5101581955', 'https://openalex.org/A5016657852']"
https://openalex.org/W2463678424,2015,30,"['https://openalex.org/A5047076761', 'https://openalex.org/A5036099659', 'https://openalex.org/A5021090586', 'https://openalex.org/A5016657852']"
https://openalex.org/W2898870209,2018,29,"['https://openalex.org/A5028901046', 'https://openalex.org/A5001100551', 'https://openalex.org/A5101781636', 'https://openalex.org/A5059871347', 'https://openalex.org/A5078575135', 'https://openalex.org/A5021090586']"
https://openalex.org/W2588638602,2017,28,"['https://openalex.org/A5039337311', 'https://openalex.org/A5031833342', 'https://openalex.org/A5011465978', 'https://openalex.org/A5074089902', 'https://openalex.org/A5009047696']"
https://openalex.org/W3102692503,2020,26,"['https://openalex.org/A5108332188', 'https://openalex.org/A5089413311']"
https://openalex.org/W2997889399,2020,25,"['https://openalex.org/A5101781638', 'https://openalex.org/A5021090586']"
https://openalex.org/W3208372599,2021,22,"['https://openalex.org/A5067702238', 'https://openalex.org/A5065590661', 'https://openalex.org/A5072925582', 'https://openalex.org/A5089413311', 'https://openalex.org/A5038825611']"
https://openalex.org/W4225122998,2022,14,"['https://openalex.org/A5049008235', 'https://openalex.org/A5090105917', 'https://openalex.org/A5035143698', 'https://openalex.org/A5033944244', 'https://openalex.org/A5079213654', 'https://openalex.org/A5015009082', 'https://openalex.org/A5042751072', 'https://openalex.org/A5050974623', 'https://openalex.org/A5027521165']"
https://openalex.org/W1630602406,2008,40,"['https://openalex.org/A5074089902', 'https://openalex.org/A5023927338', 'https://openalex.org/A5084971087', 'https://openalex.org/A5023005988', 'https://openalex.org/A5031176885', 'https://openalex.org/A5004744017', 'https://openalex.org/A5110850533', 'https://openalex.org/A5009047696']"
https://openalex.org/W2028750005,2012,30,"['https://openalex.org/A5102876191', 'https://openalex.org/A5046449989', 'https://openalex.org/A5021090586']"
https://openalex.org/W2149997098,2011,30,"['https://openalex.org/A5046449989', 'https://openalex.org/A5021090586', 'https://openalex.org/A5059159655', 'https://openalex.org/A5036580072', 'https://openalex.org/A5038383727', 'https://openalex.org/A5009379263']"
https://openalex.org/W2548896891,2015,27,"['https://openalex.org/A5089539629', 'https://openalex.org/A5061633582', 'https://openalex.org/A5101554423', 'https://openalex.org/A5089413311', 'https://openalex.org/A5069326020', 'https://openalex.org/A5047522207', 'https://openalex.org/A5025890612', 'https://openalex.org/A5067798945', 'https://openalex.org/A5036855560', 'https://openalex.org/A5088695714']"
https://openalex.org/W2776928912,2017,27,"['https://openalex.org/A5101781638', 'https://openalex.org/A5021090586', 'https://openalex.org/A5078575135', 'https://openalex.org/A5016657852']"
https://openalex.org/W1995638668,2015,24,"['https://openalex.org/A5059159655', 'https://openalex.org/A5036580072', 'https://openalex.org/A5049798236', 'https://openalex.org/A5021090586', 'https://openalex.org/A5026660809']"
https://openalex.org/W3092901495,2020,21,"['https://openalex.org/A5069579180', 'https://openalex.org/A5059787882', 'https://openalex.org/A5061488382', 'https://openalex.org/A5029805143', 'https://openalex.org/A5046546654', 'https://openalex.org/A5031799782']"
https://openalex.org/W3014368203,2020,20,"['https://openalex.org/A5032522964', 'https://openalex.org/A5020563993', 'https://openalex.org/A5021090586', 'https://openalex.org/A5016657852']"
https://openalex.org/W4211163688,2022,13,"['https://openalex.org/A5044715532', 'https://openalex.org/A5001995612', 'https://openalex.org/A5034751621', 'https://openalex.org/A5055990297', 'https://openalex.org/A5021090586']"
https://openalex.org/W4221144388,2022,12,"['https://openalex.org/A5036004533', 'https://openalex.org/A5040824554', 'https://openalex.org/A5089413311']"
https://openalex.org/W4287854464,2022,12,"['https://openalex.org/A5100350631', 'https://openalex.org/A5101461004', 'https://openalex.org/A5089413311']"
https://openalex.org/W2122596677,2013,25,"['https://openalex.org/A5101434141', 'https://openalex.org/A5101870054', 'https://openalex.org/A5089413311', 'https://openalex.org/A5101884287']"
https://openalex.org/W2251722048,2015,23,"['https://openalex.org/A5089413311', 'https://openalex.org/A5100550303', 'https://openalex.org/A5089539629']"
https://openalex.org/W2338244598,2015,21,"['https://openalex.org/A5109078962', 'https://openalex.org/A5089594511', 'https://openalex.org/A5028932589']"
https://openalex.org/W2805845916,2018,21,"['https://openalex.org/A5100665334', 'https://openalex.org/A5000318273', 'https://openalex.org/A5025349095', 'https://openalex.org/A5052300568', 'https://openalex.org/A5057012527', 'https://openalex.org/A5069050899', 'https://openalex.org/A5000912071']"
https://openalex.org/W2963425680,2019,21,"['https://openalex.org/A5060534526', 'https://openalex.org/A5068959525', 'https://openalex.org/A5078357516', 'https://openalex.org/A5056716039', 'https://openalex.org/A5036043139', 'https://openalex.org/A5112492744']"
https://openalex.org/W2324648784,2016,20,"['https://openalex.org/A5059159655', 'https://openalex.org/A5026660809', 'https://openalex.org/A5036580072', 'https://openalex.org/A5081658553', 'https://openalex.org/A5021090586']"
https://openalex.org/W3037308746,2020,20,"['https://openalex.org/A5020563993', 'https://openalex.org/A5026047018', 'https://openalex.org/A5021090586', 'https://openalex.org/A5075517045', 'https://openalex.org/A5016657852', 'https://openalex.org/A5091157398', 'https://openalex.org/A5010364715']"
https://openalex.org/W3208451311,2021,17,"['https://openalex.org/A5016371653', 'https://openalex.org/A5071665336', 'https://openalex.org/A5059787882', 'https://openalex.org/A5084793824']"
https://openalex.org/W4308410295,2021,16,"['https://openalex.org/A5026227210', 'https://openalex.org/A5002296599', 'https://openalex.org/A5089413311', 'https://openalex.org/A5024842018']"
https://openalex.org/W4212828730,2022,11,"['https://openalex.org/A5029529751', 'https://openalex.org/A5064437896']"
https://openalex.org/W4226263264,2022,11,"['https://openalex.org/A5002621773', 'https://openalex.org/A5069870254', 'https://openalex.org/A5065590661', 'https://openalex.org/A5101587247', 'https://openalex.org/A5089413311']"
https://openalex.org/W4309672241,2022,11,"['https://openalex.org/A5011588754', 'https://openalex.org/A5048181040', 'https://openalex.org/A5054519023', 'https://openalex.org/A5055446394', 'https://openalex.org/A5027079032', 'https://openalex.org/A5014647140']"
https://openalex.org/W4312851587,2022,11,"['https://openalex.org/A5016585658', 'https://openalex.org/A5101664552', 'https://openalex.org/A5033829606', 'https://openalex.org/A5089413311']"
https://openalex.org/W2225570703,1977,30,"['https://openalex.org/A5111458986', 'https://openalex.org/A5019984504']"
https://openalex.org/W1997100506,2013,21,"['https://openalex.org/A5081757341', 'https://openalex.org/A5108397023', 'https://openalex.org/A5111480149', 'https://openalex.org/A5082368067', 'https://openalex.org/A5080105491', 'https://openalex.org/A5074089902']"
https://openalex.org/W2582366123,2017,20,"['https://openalex.org/A5079213654', 'https://openalex.org/A5114236947', 'https://openalex.org/A5008036750']"
https://openalex.org/W2775314076,2017,19,"['https://openalex.org/A5089413311', 'https://openalex.org/A5084649058']"
https://openalex.org/W3111126926,2020,17,"['https://openalex.org/A5077152506', 'https://openalex.org/A5017621115', 'https://openalex.org/A5089143868', 'https://openalex.org/A5026024797']"
https://openalex.org/W4287775543,2020,17,"['https://openalex.org/A5100654854', 'https://openalex.org/A5002621773', 'https://openalex.org/A5033829606', 'https://openalex.org/A5035052603', 'https://openalex.org/A5089413311', 'https://openalex.org/A5056142478']"
https://openalex.org/W3047418358,2020,16,"['https://openalex.org/A5009157160', 'https://openalex.org/A5019983852', 'https://openalex.org/A5068832921', 'https://openalex.org/A5074089902', 'https://openalex.org/A5072713688', 'https://openalex.org/A5038041383', 'https://openalex.org/A5071145981', 'https://openalex.org/A5037577899', 'https://openalex.org/A5021604744', 'https://openalex.org/A5072183417', 'https://openalex.org/A5011907266', 'https://openalex.org/A5027040611', 'https://openalex.org/A5033768504']"
https://openalex.org/W46225146,2005,29,"['https://openalex.org/A5009047696', 'https://openalex.org/A5074089902', 'https://openalex.org/A5080180747']"
https://openalex.org/W2963520538,2009,23,"['https://openalex.org/A5078357516', 'https://openalex.org/A5051893584']"
https://openalex.org/W2308824938,1972,22,"['https://openalex.org/A5114065959', 'https://openalex.org/A5066259555', 'https://openalex.org/A5028932589']"
https://openalex.org/W1984049062,2009,21,"['https://openalex.org/A5025218537', 'https://openalex.org/A5046546654', 'https://openalex.org/A5031799782', 'https://openalex.org/A5014048759', 'https://openalex.org/A5039841997', 'https://openalex.org/A5084214981', 'https://openalex.org/A5042890616', 'https://openalex.org/A5020744129', 'https://openalex.org/A5111987183', 'https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5033081182']"
https://openalex.org/W2013509604,2009,21,"['https://openalex.org/A5042890616', 'https://openalex.org/A5025218537', 'https://openalex.org/A5005584382', 'https://openalex.org/A5016370905', 'https://openalex.org/A5084214981', 'https://openalex.org/A5039841997', 'https://openalex.org/A5070491108', 'https://openalex.org/A5014048759', 'https://openalex.org/A5033081182', 'https://openalex.org/A5031799782', 'https://openalex.org/A5059787882', 'https://openalex.org/A5020744129', 'https://openalex.org/A5111987183', 'https://openalex.org/A5064519197', 'https://openalex.org/A5046546654']"
https://openalex.org/W2133796664,2009,21,"['https://openalex.org/A5040860668', 'https://openalex.org/A5021090586', 'https://openalex.org/A5036580072', 'https://openalex.org/A5049798236', 'https://openalex.org/A5038383727']"
https://openalex.org/W1543165185,2010,20,"['https://openalex.org/A5078357516', 'https://openalex.org/A5051893584', 'https://openalex.org/A5100626780']"
https://openalex.org/W321215644,2011,20,"['https://openalex.org/A5059159655', 'https://openalex.org/A5049798236', 'https://openalex.org/A5036580072', 'https://openalex.org/A5021090586', 'https://openalex.org/A5038383727', 'https://openalex.org/A5023279001']"
https://openalex.org/W1689233823,2011,19,"['https://openalex.org/A5078357516', 'https://openalex.org/A5051893584']"
https://openalex.org/W2612925220,2017,17,"['https://openalex.org/A5053666856', 'https://openalex.org/A5029904389', 'https://openalex.org/A5055652750', 'https://openalex.org/A5108531169', 'https://openalex.org/A5020563993', 'https://openalex.org/A5021090586']"
https://openalex.org/W2911998373,2019,15,"['https://openalex.org/A5005995871', 'https://openalex.org/A5056188432', 'https://openalex.org/A5021090586', 'https://openalex.org/A5078583314']"
https://openalex.org/W3030030197,2020,15,"['https://openalex.org/A5088363723', 'https://openalex.org/A5053796170', 'https://openalex.org/A5079213654', 'https://openalex.org/A5002664218', 'https://openalex.org/A5065221447', 'https://openalex.org/A5003700537', 'https://openalex.org/A5023726537', 'https://openalex.org/A5077761425', 'https://openalex.org/A5015248532']"
https://openalex.org/W3092309942,2020,15,"['https://openalex.org/A5010997120', 'https://openalex.org/A5082212705', 'https://openalex.org/A5030654899']"
https://openalex.org/W3102696175,2019,15,"['https://openalex.org/A5101781636', 'https://openalex.org/A5112469202', 'https://openalex.org/A5021090586']"
https://openalex.org/W2171747168,2009,19,"['https://openalex.org/A5059159655', 'https://openalex.org/A5049798236', 'https://openalex.org/A5036580072', 'https://openalex.org/A5038383727', 'https://openalex.org/A5021090586']"
https://openalex.org/W1921155577,2015,15,"['https://openalex.org/A5043957469', 'https://openalex.org/A5064179544', 'https://openalex.org/A5084796844', 'https://openalex.org/A5080105491', 'https://openalex.org/A5074089902']"
https://openalex.org/W2309970106,2015,14,"['https://openalex.org/A5087430010', 'https://openalex.org/A5031322469', 'https://openalex.org/A5057645487', 'https://openalex.org/A5084796844', 'https://openalex.org/A5009242357', 'https://openalex.org/A5065426598', 'https://openalex.org/A5057357319', 'https://openalex.org/A5029763044', 'https://openalex.org/A5078029321', 'https://openalex.org/A5018027802', 'https://openalex.org/A5074089902']"
https://openalex.org/W2588628504,2017,14,"['https://openalex.org/A5015101188', 'https://openalex.org/A5069999998', 'https://openalex.org/A5079213654', 'https://openalex.org/A5000372036', 'https://openalex.org/A5081561537', 'https://openalex.org/A5008241947', 'https://openalex.org/A5065212455', 'https://openalex.org/A5083648748', 'https://openalex.org/A5055098593', 'https://openalex.org/A5015182112', 'https://openalex.org/A5019799375', 'https://openalex.org/A5043952261', 'https://openalex.org/A5062278355', 'https://openalex.org/A5034511947', 'https://openalex.org/A5063503467', 'https://openalex.org/A5108107515', 'https://openalex.org/A5102851505', 'https://openalex.org/A5058243384', 'https://openalex.org/A5011165088', 'https://openalex.org/A5110474153', 'https://openalex.org/A5046880021', 'https://openalex.org/A5038248470', 'https://openalex.org/A5070462258', 'https://openalex.org/A5018084987', 'https://openalex.org/A5056492632', 'https://openalex.org/A5108100433', 'https://openalex.org/A5076189854']"
